,n_features,seed,type,time,time_norm
2926,28,8,cubic,0.10152240499155596,0.00010152240499155597
2927,28,8,linear_cubic,1.471326527011115,0.001471326527011115
2928,12,5,quadratic,0.047578878002241254,4.7578878002241255e-05
2929,12,5,linear_quadratic,0.004145747050642967,4.145747050642968e-06
2930,122,7,cubic,0.06091881002066657,6.091881002066657e-05
2931,122,7,linear_cubic,73.27102923300117,0.07327102923300118
2932,57,5,quadratic,0.04776818499522051,4.776818499522051e-05
2933,57,5,linear_quadratic,0.7220876339997631,0.000722087633999763
2934,71,6,quadratic,0.12281196704134345,0.00012281196704134345
2935,71,6,linear_quadratic,0.9124214759794995,0.0009124214759794995
2936,141,4,cubic,0.1083236139966175,0.00010832361399661749
2937,141,4,linear_cubic,189.65193527401425,0.18965193527401425
2938,34,6,quadratic,0.07832324603805318,7.832324603805319e-05
2939,34,6,linear_quadratic,0.11291665100725368,0.00011291665100725368
2940,81,0,cubic,0.10431949701160192,0.00010431949701160192
2941,81,0,linear_cubic,41.77709164802218,0.04177709164802218
2942,104,4,cubic,0.10547460801899433,0.00010547460801899434
2943,104,4,linear_cubic,80.08911407896085,0.08008911407896084
2944,110,9,quadratic,0.07720294303726405,7.720294303726405e-05
2945,110,9,linear_quadratic,2.5222666040062904,0.0025222666040062903
2946,61,5,cubic,0.14952186300070025,0.00014952186300070026
2947,61,5,linear_cubic,11.087820940010715,0.011087820940010715
2948,125,0,quadratic,0.07563137300894596,7.563137300894595e-05
2949,125,0,linear_quadratic,1.6551611799950479,0.0016551611799950478
2950,91,3,quadratic,0.09858568100025877,9.858568100025877e-05
2951,91,3,linear_quadratic,2.61239026900148,0.0026123902690014804
2952,24,5,cubic,0.08851434200187214,8.851434200187213e-05
2953,24,5,linear_cubic,1.147322331002215,0.0011473223310022149
2954,82,9,quadratic,0.14158118201885372,0.00014158118201885374
2955,82,9,linear_quadratic,2.0197754010150675,0.0020197754010150676
2956,146,3,quadratic,0.08039849399938248,8.039849399938248e-05
2957,146,3,linear_quadratic,2.5911188219906762,0.0025911188219906764
2958,103,3,quadratic,0.07746734598185867,7.746734598185868e-05
2959,103,3,linear_quadratic,1.5177452960051596,0.0015177452960051597
2960,47,6,cubic,0.14138252602424473,0.00014138252602424473
2961,47,6,linear_cubic,4.517308834998403,0.004517308834998403
2962,119,1,cubic,0.06188337699859403,6.188337699859404e-05
2963,119,1,linear_cubic,94.32406722698943,0.09432406722698942
2964,29,3,quadratic,0.05328993600414833,5.328993600414833e-05
2965,29,3,linear_quadratic,0.07011921900266316,7.011921900266316e-05
2966,138,5,quadratic,0.1363041759468615,0.0001363041759468615
2967,138,5,linear_quadratic,1.9483752460218966,0.0019483752460218967
2968,49,9,cubic,0.14329413199448027,0.00014329413199448026
2969,49,9,linear_cubic,7.8558240169950295,0.00785582401699503
2970,39,0,cubic,0.08051441999850795,8.051441999850795e-05
2971,39,0,linear_cubic,2.7733175859902985,0.0027733175859902984
2972,138,8,quadratic,0.09440184899722226,9.440184899722226e-05
2973,138,8,linear_quadratic,2.4769847219868097,0.0024769847219868095
2974,49,4,cubic,0.08823166199726984,8.823166199726984e-05
2975,49,4,linear_cubic,5.762757110001985,0.005762757110001985
2976,148,1,quadratic,0.06296093203127384,6.296093203127384e-05
2977,148,1,linear_quadratic,1.5143064589938149,0.001514306458993815
2978,59,7,quadratic,0.14387862500734627,0.00014387862500734626
2979,59,7,linear_quadratic,1.7696667020209134,0.0017696667020209134
2980,110,4,quadratic,0.0722185000195168,7.221850001951679e-05
2981,110,4,linear_quadratic,2.808898470015265,0.002808898470015265
2982,54,1,cubic,0.10200803598854691,0.0001020080359885469
2983,54,1,linear_cubic,2.7199768999998923,0.002719976899999892
2984,61,8,cubic,0.09295318298973143,9.295318298973143e-05
2985,61,8,linear_cubic,15.008977547986433,0.015008977547986434
2986,11,1,cubic,0.1460078920063097,0.0001460078920063097
2987,11,1,linear_cubic,0.05181213200557977,5.181213200557977e-05
2988,24,8,cubic,0.07684010697994381,7.684010697994381e-05
2989,24,8,linear_cubic,1.1503909140010364,0.0011503909140010364
2990,37,2,cubic,0.11401061702053994,0.00011401061702053994
2991,37,2,linear_cubic,2.332633577985689,0.002332633577985689
2992,82,4,quadratic,0.0974413719959557,9.74413719959557e-05
2993,82,4,linear_quadratic,1.3863272040034644,0.0013863272040034644
2994,72,2,cubic,0.08124180999584496,8.124180999584496e-05
2995,72,2,linear_cubic,30.172030733985594,0.030172030733985594
2996,136,7,quadratic,0.10711876401910558,0.00010711876401910558
2997,136,7,linear_quadratic,1.7355281640193425,0.0017355281640193424
2998,92,7,cubic,0.058821274957153946,5.882127495715395e-05
2999,92,7,linear_cubic,22.89410042401869,0.02289410042401869
3000,12,8,quadratic,0.04711754000163637,4.711754000163637e-05
3001,12,8,linear_quadratic,0.004385485997772776,4.385485997772776e-06
3002,117,3,cubic,0.08976741199148819,8.976741199148819e-05
3003,117,3,linear_cubic,109.95250617497368,0.10995250617497368
3004,27,1,quadratic,0.050641893001738936,5.064189300173893e-05
3005,27,1,linear_quadratic,0.04674923199490877,4.674923199490877e-05
3006,57,8,quadratic,0.08449862495763227,8.449862495763228e-05
3007,57,8,linear_quadratic,0.7007000139565207,0.0007007000139565207
3008,62,1,quadratic,0.08901403000345454,8.901403000345454e-05
3009,62,1,linear_quadratic,0.6203450019820593,0.0006203450019820593
3010,141,9,cubic,0.08224572299513966,8.224572299513966e-05
3011,141,9,linear_cubic,189.48056544200517,0.18948056544200517
3012,44,2,quadratic,0.07268181600375101,7.268181600375101e-05
3013,44,2,linear_quadratic,0.513341959042009,0.000513341959042009
3014,131,0,cubic,0.07998815400060266,7.998815400060267e-05
3015,131,0,linear_cubic,122.60231413602014,0.12260231413602014
3016,104,9,cubic,0.07152467299601994,7.152467299601994e-05
3017,104,9,linear_cubic,65.75983186002122,0.06575983186002123
3018,129,0,quadratic,0.0778707179997582,7.78707179997582e-05
3019,129,0,linear_quadratic,1.6703410920017632,0.001670341092001763
3020,28,5,cubic,0.09105885101598687,9.105885101598687e-05
3021,28,5,linear_cubic,1.598041971999919,0.001598041971999919
3022,108,4,cubic,0.1050151259987615,0.00010501512599876151
3023,108,4,linear_cubic,84.44704122602707,0.08444704122602707
3024,38,6,quadratic,0.07896853500278667,7.896853500278667e-05
3025,38,6,linear_quadratic,0.3033922229660675,0.00030339222296606747
3026,13,3,cubic,0.09793118300149217,9.793118300149217e-05
3027,13,3,linear_cubic,0.09320814901730046,9.320814901730046e-05
3028,56,3,cubic,0.142485252028564,0.00014248525202856398
3029,56,3,linear_cubic,14.279532632004702,0.014279532632004703
3030,112,6,quadratic,0.07268205500440672,7.268205500440672e-05
3031,112,6,linear_quadratic,1.358915110991802,0.0013589151109918022
3032,45,9,cubic,0.13908567200996913,0.00013908567200996913
3033,45,9,linear_cubic,6.090478294994682,0.006090478294994682
3034,134,5,quadratic,0.1295273739960976,0.0001295273739960976
3035,134,5,linear_quadratic,1.8459132370044244,0.0018459132370044244
3036,70,0,cubic,0.07159064000006765,7.159064000006766e-05
3037,70,0,linear_cubic,29.41538163999212,0.02941538163999212
3038,80,6,quadratic,0.08127086801687256,8.127086801687256e-05
3039,80,6,linear_quadratic,0.815297795983497,0.0008152977959834971
3040,35,0,cubic,0.1768804630046361,0.00017688046300463612
3041,35,0,linear_cubic,0.7785682110043126,0.0007785682110043126
3042,60,3,quadratic,0.05010041897185147,5.0100418971851466e-05
3043,60,3,linear_quadratic,0.3587956939591095,0.0003587956939591095
3044,25,3,quadratic,0.13396366100005253,0.00013396366100005254
3045,25,3,linear_quadratic,0.04388038199999755,4.388038199999755e-05
3046,120,8,cubic,0.0745603300165385,7.45603300165385e-05
3047,120,8,linear_cubic,92.5628887170169,0.0925628887170169
3048,115,1,cubic,0.0986174099962227,9.86174099962227e-05
3049,115,1,linear_cubic,91.45809834601823,0.09145809834601823
3050,90,5,cubic,0.08204405201831833,8.204405201831833e-05
3051,90,5,linear_cubic,29.22613075800473,0.029226130758004728
3052,133,2,cubic,0.0899619699921459,8.996196999214589e-05
3053,133,2,linear_cubic,168.40027868101606,0.16840027868101606
3054,36,9,quadratic,0.0884698000154458,8.84698000154458e-05
3055,36,9,linear_quadratic,0.3236530860303901,0.0003236530860303901
3056,46,0,quadratic,0.12195081599929836,0.00012195081599929836
3057,46,0,linear_quadratic,0.7415677979952306,0.0007415677979952306
3058,73,9,quadratic,0.1312812920077704,0.0001312812920077704
3059,73,9,linear_quadratic,1.9551116449874826,0.0019551116449874825
3060,9,0,cubic,0.11590378501568921,0.0001159037850156892
3061,9,0,linear_cubic,0.029791664012009278,2.9791664012009277e-05
3062,109,5,quadratic,0.04284231700148666,4.2842317001486666e-05
3063,109,5,linear_quadratic,1.4710631970010581,0.0014710631970010581
3064,78,9,cubic,0.18649730901233852,0.00018649730901233852
3065,78,9,linear_cubic,47.35065567001584,0.04735065567001584
3066,128,1,cubic,0.07728966401191428,7.728966401191429e-05
3067,128,1,linear_cubic,130.47857843502425,0.13047857843502425
3068,18,3,quadratic,0.07048366500384873,7.048366500384872e-05
3069,18,3,linear_quadratic,0.021070267001050524,2.1070267001050524e-05
3070,7,4,quadratic,0.04871161002665758,4.871161002665758e-05
3071,7,4,linear_quadratic,0.0015173500287346542,1.5173500287346542e-06
3072,132,3,quadratic,0.08712287299567834,8.712287299567833e-05
3073,132,3,linear_quadratic,2.55005226098001,0.00255005226098001
3074,76,6,cubic,0.14320462400792167,0.00014320462400792166
3075,76,6,linear_cubic,42.516388193005696,0.0425163881930057
3076,86,0,quadratic,0.033812918001785874,3.3812918001785876e-05
3077,86,0,linear_quadratic,0.5634463639580645,0.0005634463639580644
3078,33,6,cubic,0.09923458399134688,9.923458399134688e-05
3079,33,6,linear_cubic,2.130176885984838,0.002130176885984838
3080,15,5,cubic,0.20729367999592796,0.00020729367999592797
3081,15,5,linear_cubic,0.40913799399277195,0.00040913799399277194
3082,121,9,quadratic,0.11780504300259054,0.00011780504300259053
3083,121,9,linear_quadratic,2.477641437028069,0.002477641437028069
3084,50,5,cubic,0.11509295797441155,0.00011509295797441155
3085,50,5,linear_cubic,2.2589823930175044,0.0022589823930175045
3086,114,0,quadratic,0.15254226600018228,0.00015254226600018228
3087,114,0,linear_quadratic,1.3900150940003186,0.0013900150940003187
3088,85,9,cubic,0.20825776900164783,0.00020825776900164784
3089,85,9,linear_cubic,54.49563717399724,0.05449563717399724
3090,135,4,cubic,0.10469835303956643,0.00010469835303956643
3091,135,4,linear_cubic,163.31692233600188,0.16331692233600187
3092,40,6,quadratic,0.07938469003420323,7.938469003420324e-05
3093,40,6,linear_quadratic,0.3343446860089898,0.00033434468600898983
3094,66,5,quadratic,0.07787736899626907,7.787736899626907e-05
3095,66,5,linear_quadratic,0.6942878600093536,0.0006942878600093536
3096,23,5,quadratic,0.04786031803814694,4.7860318038146944e-05
3097,23,5,linear_quadratic,0.024432036967482418,2.443203696748242e-05
3098,113,7,cubic,0.08567222097190097,8.567222097190098e-05
3099,113,7,linear_cubic,96.26518987800227,0.09626518987800227
3100,96,3,cubic,0.11481893502059393,0.00011481893502059392
3101,96,3,linear_cubic,77.7045661380107,0.0777045661380107
3102,99,7,quadratic,0.04538468599980661,4.5384685999806607e-05
3103,99,7,linear_quadratic,0.6840477939999801,0.00068404779399998
3104,19,8,cubic,0.09354173901374452,9.354173901374452e-05
3105,19,8,linear_cubic,0.9172463169961702,0.0009172463169961702
3106,69,1,cubic,0.07835789900855161,7.835789900855161e-05
3107,69,1,linear_cubic,24.984729085001163,0.024984729085001163
3108,139,9,cubic,0.06174754002131522,6.174754002131521e-05
3109,139,9,linear_cubic,85.72656702197855,0.08572656702197855
3110,89,4,cubic,0.09256034001009539,9.256034001009539e-05
3111,89,4,linear_cubic,45.96641454199562,0.04596641454199562
3112,79,2,quadratic,0.08908750803675503,8.908750803675502e-05
3113,79,2,linear_quadratic,1.3506296300329268,0.0013506296300329268
3114,5,6,quadratic,0.05224135902244598,5.224135902244598e-05
3115,5,6,linear_quadratic,0.0011772459838539362,1.1772459838539362e-06
3116,149,0,cubic,0.06998704903526232,6.998704903526232e-05
3117,149,0,linear_cubic,183.6329072979861,0.1836329072979861
3118,31,4,cubic,0.09367335101705976,9.367335101705976e-05
3119,31,4,linear_cubic,1.855784892977681,0.001855784892977681
3120,140,8,quadratic,0.05633191601373255,5.633191601373255e-05
3121,140,8,linear_quadratic,2.692347838979913,0.0026923478389799128
3122,84,2,quadratic,0.09101332601858303,9.101332601858302e-05
3123,84,2,linear_quadratic,1.4884751050267369,0.0014884751050267368
3124,74,4,cubic,0.08136379398638383,8.136379398638383e-05
3125,74,4,linear_cubic,26.902662829030305,0.026902662829030304
3126,130,1,quadratic,0.06186799705028534,6.186799705028533e-05
3127,130,1,linear_quadratic,1.6697942800237797,0.0016697942800237798
3128,105,8,quadratic,0.10573946699878434,0.00010573946699878434
3129,105,8,linear_quadratic,1.1518607689940836,0.0011518607689940837
3130,116,2,quadratic,0.11333153199666413,0.00011333153199666413
3131,116,2,linear_quadratic,1.4099215870010084,0.0014099215870010085
3132,52,7,cubic,0.1080816280154977,0.0001080816280154977
3133,52,7,linear_cubic,7.514866751997033,0.0075148667519970335
3134,97,8,quadratic,0.08977517898892984,8.977517898892984e-05
3135,97,8,linear_quadratic,0.9386823209933937,0.0009386823209933937
3136,17,7,cubic,0.0961135359830223,9.611353598302231e-05
3137,17,7,linear_cubic,0.7441614129929803,0.0007441614129929803
3138,42,4,quadratic,0.06511674995999783,6.511674995999784e-05
3139,42,4,linear_quadratic,0.4990848529851064,0.0004990848529851064
3140,137,6,cubic,0.10729479801375419,0.00010729479801375419
3141,137,6,linear_cubic,162.14635703602107,0.16214635703602107
3142,94,1,cubic,0.1617434259969741,0.0001617434259969741
3143,94,1,linear_cubic,74.86697609501425,0.07486697609501425
3144,111,5,cubic,0.06287481699837372,6.287481699837372e-05
3145,111,5,linear_cubic,64.75291812501382,0.06475291812501383
3146,21,7,quadratic,0.110183735989267,0.00011018373598926701
3147,21,7,linear_quadratic,0.030968567996751517,3.096856799675152e-05
3148,64,7,quadratic,0.14447101100813597,0.00014447101100813596
3149,64,7,linear_quadratic,1.9873807239928283,0.0019873807239928283
3150,21,6,quadratic,0.1416916039888747,0.0001416916039888747
3151,21,6,linear_quadratic,0.019190685998182744,1.9190685998182742e-05
3152,111,4,cubic,0.09518100396962836,9.518100396962836e-05
3153,111,4,linear_cubic,100.2739580909838,0.1002739580909838
3154,94,0,cubic,0.07542104995809495,7.542104995809496e-05
3155,94,0,linear_cubic,74.45601847401122,0.07445601847401122
3156,64,6,quadratic,0.15723505999994813,0.00015723505999994813
3157,64,6,linear_quadratic,0.3297161430000415,0.00032971614300004147
3158,42,5,quadratic,0.056375265994574875,5.637526599457487e-05
3159,42,5,linear_quadratic,0.3802526819999912,0.0003802526819999912
3160,137,7,cubic,0.0792727320222184,7.92727320222184e-05
3161,137,7,linear_cubic,101.10592905900558,0.10110592905900558
3162,52,6,cubic,0.1415004770096857,0.0001415004770096857
3163,52,6,linear_cubic,7.236165256996173,0.007236165256996174
3164,116,3,quadratic,0.06829719600500539,6.829719600500539e-05
3165,116,3,linear_quadratic,2.203565830976004,0.002203565830976004
3166,17,6,cubic,0.08670207002433017,8.670207002433016e-05
3167,17,6,linear_cubic,0.47824844901333563,0.00047824844901333565
3168,97,9,quadratic,0.1219184799992945,0.00012191847999929451
3169,97,9,linear_quadratic,1.7972042220062576,0.0017972042220062577
3170,140,9,quadratic,0.10225388698745519,0.00010225388698745519
3171,140,9,linear_quadratic,3.220227394020185,0.003220227394020185
3172,84,3,quadratic,0.09201861103065312,9.201861103065312e-05
3173,84,3,linear_quadratic,1.437565241008997,0.001437565241008997
3174,31,5,cubic,0.09239757299656048,9.239757299656048e-05
3175,31,5,linear_cubic,2.034157283982495,0.002034157283982495
3176,105,9,quadratic,0.06425497398595326,6.425497398595326e-05
3177,105,9,linear_quadratic,1.5080314049846493,0.0015080314049846493
3178,130,0,quadratic,0.08011747300042771,8.01174730004277e-05
3179,130,0,linear_quadratic,1.7515183179930318,0.0017515183179930317
3180,74,5,cubic,0.06227289797971025,6.227289797971025e-05
3181,74,5,linear_cubic,7.5852710619801655,0.007585271061980165
3182,89,5,cubic,0.08228610499645583,8.228610499645583e-05
3183,89,5,linear_cubic,28.530668213992612,0.028530668213992614
3184,139,8,cubic,0.0729262120439671,7.29262120439671e-05
3185,139,8,linear_cubic,89.75804498395883,0.08975804498395883
3186,149,1,cubic,0.08254559099441394,8.254559099441395e-05
3187,149,1,linear_cubic,203.03289427096024,0.20303289427096025
3188,5,7,quadratic,0.11392812000121921,0.00011392812000121922
3189,5,7,linear_quadratic,0.0015551969991065562,1.555196999106556e-06
3190,79,3,quadratic,0.08811143500497565,8.811143500497564e-05
3191,79,3,linear_quadratic,1.2963638919754885,0.0012963638919754885
3192,19,9,cubic,0.11797172401566058,0.00011797172401566059
3193,19,9,linear_cubic,0.83551163302036,0.00083551163302036
3194,99,6,quadratic,0.08156383101595566,8.156383101595565e-05
3195,99,6,linear_quadratic,1.325940006005112,0.001325940006005112
3196,69,0,cubic,0.09350509900832549,9.350509900832548e-05
3197,69,0,linear_cubic,24.951791567000328,0.024951791567000326
3198,66,4,quadratic,0.16072527800133685,0.00016072527800133684
3199,66,4,linear_quadratic,0.7913895400051842,0.0007913895400051842
3200,96,2,cubic,0.08942153098178096,8.942153098178096e-05
3201,96,2,linear_cubic,77.69527168001514,0.07769527168001514
3202,113,6,cubic,0.09922751097474247,9.922751097474248e-05
3203,113,6,linear_cubic,98.09118091902928,0.09809118091902928
3204,23,4,quadratic,0.13332574401283637,0.00013332574401283637
3205,23,4,linear_quadratic,0.025281278998591006,2.5281278998591005e-05
3206,135,5,cubic,0.10303200402995571,0.00010303200402995572
3207,135,5,linear_cubic,162.23772306501633,0.16223772306501633
3208,85,8,cubic,0.04761005800537532,4.7610058005375324e-05
3209,85,8,linear_cubic,12.609273381000094,0.012609273381000093
3210,40,7,quadratic,0.12705732099129818,0.00012705732099129818
3211,40,7,linear_quadratic,0.7236186959780753,0.0007236186959780753
3212,15,4,cubic,0.04188728800363606,4.188728800363606e-05
3213,15,4,linear_cubic,0.14647895700181834,0.00014647895700181836
3214,114,1,quadratic,0.05769973999122158,5.7699739991221576e-05
3215,114,1,linear_quadratic,1.3177636729669757,0.0013177636729669758
3216,50,4,cubic,0.08857987698866054,8.857987698866055e-05
3217,50,4,linear_cubic,6.1998876509896945,0.006199887650989695
3218,121,8,quadratic,0.05877721899742028,5.877721899742028e-05
3219,121,8,linear_quadratic,1.5265003199965577,0.0015265003199965578
3220,76,7,cubic,0.12329128399142064,0.00012329128399142064
3221,76,7,linear_cubic,25.352065348997712,0.025352065348997713
3222,132,2,quadratic,0.06458642600046005,6.458642600046005e-05
3223,132,2,linear_quadratic,1.7393726160007645,0.0017393726160007646
3224,33,7,cubic,0.08280359298805706,8.280359298805707e-05
3225,33,7,linear_cubic,2.0446552369976416,0.002044655236997642
3226,86,1,quadratic,0.11100410899962299,0.00011100410899962299
3227,86,1,linear_quadratic,1.8441593550087418,0.0018441593550087418
3228,7,5,quadratic,0.04433542100014165,4.433542100014165e-05
3229,7,5,linear_quadratic,0.0017693900153972208,1.7693900153972208e-06
3230,18,2,quadratic,0.09199942601844668,9.199942601844669e-05
3231,18,2,linear_quadratic,0.029080826963763684,2.9080826963763685e-05
3232,128,0,cubic,0.09666604900849052,9.666604900849052e-05
3233,128,0,linear_cubic,101.08601792302215,0.10108601792302216
3234,78,8,cubic,0.10305209597572684,0.00010305209597572684
3235,78,8,linear_cubic,30.14327165100258,0.030143271651002577
3236,109,4,quadratic,0.06820159201743081,6.820159201743081e-05
3237,109,4,linear_quadratic,1.9941246960079297,0.0019941246960079296
3238,9,1,cubic,0.1562147699878551,0.0001562147699878551
3239,9,1,linear_cubic,0.024157681997166947,2.4157681997166947e-05
3240,36,8,quadratic,0.04935911804204807,4.9359118042048066e-05
3241,36,8,linear_quadratic,0.15752657502889633,0.00015752657502889633
3242,133,3,cubic,0.08933876699302346,8.933876699302346e-05
3243,133,3,linear_cubic,165.01301924401196,0.16501301924401196
3244,73,8,quadratic,0.0845919830026105,8.459198300261051e-05
3245,73,8,linear_quadratic,0.823699232947547,0.000823699232947547
3246,46,1,quadratic,0.12234667299344437,0.00012234667299344438
3247,46,1,linear_quadratic,0.756547037002747,0.000756547037002747
3248,60,2,quadratic,0.08484512800350785,8.484512800350785e-05
3249,60,2,linear_quadratic,1.3880392120045144,0.0013880392120045144
3250,90,4,cubic,0.09365714597515762,9.365714597515762e-05
3251,90,4,linear_cubic,45.89335367700551,0.045893353677005505
3252,115,0,cubic,0.08602521999273449,8.60252199927345e-05
3253,115,0,linear_cubic,79.94350698197377,0.07994350698197376
3254,120,9,cubic,0.06795283799874596,6.795283799874596e-05
3255,120,9,linear_cubic,69.86312775500119,0.06986312775500118
3256,25,2,quadratic,0.08850956696551293,8.850956696551292e-05
3257,25,2,linear_quadratic,0.039106963959056884,3.9106963959056885e-05
3258,70,1,cubic,0.08005042298464105,8.005042298464104e-05
3259,70,1,linear_cubic,29.02114434199757,0.029021144341997568
3260,134,4,quadratic,0.14319884398719296,0.00014319884398719297
3261,134,4,linear_quadratic,2.981775470019784,0.002981775470019784
3262,45,8,cubic,0.08525788900442421,8.525788900442421e-05
3263,45,8,linear_cubic,4.212897560995771,0.004212897560995771
3264,35,1,cubic,0.11005718898377381,0.00011005718898377381
3265,35,1,linear_cubic,2.188064880989259,0.002188064880989259
3266,80,7,quadratic,0.1699987830070313,0.00016999878300703132
3267,80,7,linear_quadratic,2.0565552180050872,0.0020565552180050873
3268,13,2,cubic,0.09503534197574481,9.503534197574481e-05
3269,13,2,linear_cubic,0.09913733298890293,9.913733298890293e-05
3270,112,7,quadratic,0.14030023099621758,0.0001403002309962176
3271,112,7,linear_quadratic,1.3495313740568236,0.0013495313740568234
3272,56,2,cubic,0.11860736698145047,0.00011860736698145048
3273,56,2,linear_cubic,14.06499728601193,0.01406499728601193
3274,38,7,quadratic,0.1274388169986196,0.0001274388169986196
3275,38,7,linear_quadratic,0.5733167429862078,0.0005733167429862079
3276,108,5,cubic,0.0908828429528512,9.08828429528512e-05
3277,108,5,linear_cubic,80.40818990999833,0.08040818990999833
3278,129,1,quadratic,0.0619791480130516,6.19791480130516e-05
3279,129,1,linear_quadratic,1.679452899028547,0.001679452899028547
3280,28,4,cubic,0.1549856700003147,0.0001549856700003147
3281,28,4,linear_cubic,0.485721958000795,0.000485721958000795
3282,44,3,quadratic,0.049516500963363796,4.9516500963363794e-05
3283,44,3,linear_quadratic,0.7465782760409638,0.0007465782760409639
3284,141,8,cubic,0.08196082198992372,8.196082198992371e-05
3285,141,8,linear_cubic,171.20911768102087,0.17120911768102087
3286,104,8,cubic,0.07080809099716134,7.080809099716135e-05
3287,104,8,linear_cubic,60.241136427008314,0.06024113642700831
3288,131,1,cubic,0.07801032499992289,7.801032499992288e-05
3289,131,1,linear_cubic,89.94668373599416,0.08994668373599415
3290,27,0,quadratic,0.07235826898249798,7.235826898249798e-05
3291,27,0,linear_quadratic,0.14096835898817517,0.00014096835898817517
3292,117,2,cubic,0.0838802240032237,8.38802240032237e-05
3293,117,2,linear_cubic,93.85017319899634,0.09385017319899634
3294,12,9,quadratic,0.11649009998654947,0.00011649009998654947
3295,12,9,linear_quadratic,0.022558513970579952,2.2558513970579953e-05
3296,92,6,cubic,0.17695080599514768,0.00017695080599514768
3297,92,6,linear_cubic,72.87886986002559,0.07287886986002559
3298,62,0,quadratic,0.12413119000848383,0.00012413119000848384
3299,62,0,linear_quadratic,0.5441789350006729,0.0005441789350006729
3300,57,9,quadratic,0.09169305200339295,9.169305200339294e-05
3301,57,9,linear_quadratic,1.1258826470002532,0.0011258826470002532
3302,82,5,quadratic,0.05229613900883123,5.2296139008831236e-05
3303,82,5,linear_quadratic,0.9131038460182026,0.0009131038460182026
3304,37,3,cubic,0.15192721103085205,0.00015192721103085205
3305,37,3,linear_cubic,2.4243209079722874,0.0024243209079722874
3306,136,6,quadratic,0.0859532319882419,8.59532319882419e-05
3307,136,6,linear_quadratic,2.537074993015267,0.002537074993015267
3308,72,3,cubic,0.04341792099876329,4.341792099876329e-05
3309,72,3,linear_cubic,7.890104324033018,0.007890104324033018
3310,61,9,cubic,0.1516447990143206,0.0001516447990143206
3311,61,9,linear_cubic,21.469556526019005,0.021469556526019003
3312,54,0,cubic,0.14695426597609185,0.00014695426597609185
3313,54,0,linear_cubic,6.732519843004411,0.006732519843004411
3314,110,5,quadratic,0.04782516100385692,4.782516100385692e-05
3315,110,5,linear_quadratic,1.4603478979988722,0.0014603478979988722
3316,24,9,cubic,0.11792591499397531,0.00011792591499397532
3317,24,9,linear_cubic,1.1873508489807136,0.0011873508489807136
3318,11,0,cubic,0.11547904001781717,0.00011547904001781717
3319,11,0,linear_cubic,0.07259609800530598,7.259609800530597e-05
3320,59,6,quadratic,0.1796017730011954,0.0001796017730011954
3321,59,6,linear_quadratic,0.6787205040018307,0.0006787205040018307
3322,49,5,cubic,0.08438612299505621,8.438612299505621e-05
3323,49,5,linear_cubic,2.3035355170140974,0.0023035355170140976
3324,138,9,quadratic,0.08283613598905504,8.283613598905504e-05
3325,138,9,linear_quadratic,3.2589585260138847,0.0032589585260138845
3326,148,0,quadratic,0.10110926197376102,0.00010110926197376103
3327,148,0,linear_quadratic,1.768942628055811,0.0017689426280558108
3328,148,2,quadratic,0.06667310101329349,6.667310101329349e-05
3329,148,2,linear_quadratic,2.8873929840046912,0.0028873929840046914
3330,49,7,cubic,0.13822931499453261,0.00013822931499453262
3331,49,7,linear_cubic,6.613782865024405,0.006613782865024405
3332,59,4,quadratic,0.08914365999953588,8.914365999953588e-05
3333,59,4,linear_quadratic,0.7256749230000423,0.0007256749230000423
3334,136,4,quadratic,0.13841117301490158,0.00013841117301490157
3335,136,4,linear_quadratic,3.0513159779948182,0.003051315977994818
3336,72,1,cubic,0.07102800201391801,7.102800201391802e-05
3337,72,1,linear_cubic,30.99173131401767,0.03099173131401767
3338,47,8,cubic,0.08675718100857921,8.675718100857922e-05
3339,47,8,linear_cubic,4.474191998015158,0.004474191998015158
3340,37,1,cubic,0.14330257699475624,0.00014330257699475625
3341,37,1,linear_cubic,2.3346346900216304,0.0023346346900216305
3342,82,7,quadratic,0.13556939099362353,0.00013556939099362353
3343,82,7,linear_quadratic,1.0011215480044484,0.0010011215480044485
3344,11,2,cubic,0.11423343699425459,0.00011423343699425459
3345,11,2,linear_cubic,0.06008369900519028,6.0083699005190285e-05
3346,54,2,cubic,0.1223336250113789,0.0001223336250113789
3347,54,2,linear_cubic,12.76814551599091,0.01276814551599091
3348,110,7,quadratic,0.1401231080526486,0.00014012310805264862
3349,110,7,linear_quadratic,1.3236425039940514,0.0013236425039940514
3350,34,8,quadratic,0.05033066601026803,5.0330666010268034e-05
3351,34,8,linear_quadratic,0.1360551390098408,0.0001360551390098408
3352,131,3,cubic,0.08186746598221362,8.186746598221361e-05
3353,131,3,linear_cubic,159.54511022299994,0.15954511022299994
3354,71,8,quadratic,0.05583864898653701,5.583864898653701e-05
3355,71,8,linear_quadratic,0.80649068497587,0.00080649068497587
3356,44,1,quadratic,0.06907861600484466,6.907861600484466e-05
3357,44,1,linear_quadratic,0.5980203750004875,0.0005980203750004876
3358,62,2,quadratic,0.061823071002436336,6.182307100243633e-05
3359,62,2,linear_quadratic,0.4323033789987676,0.0004323033789987676
3360,92,4,cubic,0.11579537304351106,0.00011579537304351106
3361,92,4,linear_cubic,72.94262076698942,0.07294262076698942
3362,117,0,cubic,0.09480711599462666,9.480711599462665e-05
